Ch,E,T_zero,T_zc,a0,a1,a2,a3,dTime,chi2
0,2768,38.8832,196.21,0.00404175,-0.00194213,0.000103315,-3.14448e-07,-38.6847,3.68916e-05
0,2478,41.5348,213.293,0.00616699,-0.00274127,0.000122013,-6.25268e-07,-39.4341,5.91038e-05
0,2469,38.9309,166.934,-0.000447537,0.000122458,-9.27424e-05,5.37945e-06,-37.3216,2.73946e-05
0,3236,-18.0316,275.555,0.00592436,-0.000940494,3.1739e-05,4.30204e-08,21.1664,3.37694e-05
0,4552,53.0801,213.25,0.0065966,-0.00144771,6.58259e-05,4.48134e-08,-49.9637,2.37292e-05
0,4526,67.2322,222.076,0.00545209,-0.00120829,5.6544e-05,3.19124e-08,-63.7474,1.45957e-05
0,1747,62.5152,181.078,0.0172193,-0.000519569,-0.000167999,7.66308e-06,-60.7651,0.000104801
0,4521,54.5,183.942,-1.41627e-05,0.00309171,-0.000372815,1.15693e-05,-53.0287,4.02653e-05
0,1110,6.91261,170.901,-0.0129225,-0.00228717,0.000179153,-9.32774e-07,-6.78666,0.000274087
0,4533,58.1939,181.711,-0.0020875,0.00213941,-0.000322211,1.12631e-05,-55.8645,1.84271e-05
0,4545,63.0246,185.451,-0.00816811,0.00389773,-0.000533536,1.74915e-05,-61.8467,2.67915e-05
0,4522,60.8311,198.218,0.00941454,-0.00212016,7.71174e-05,4.21593e-07,-58.4484,2.36877e-05
0,2718,17.8046,273.019,0.0113963,-0.000701687,2.44772e-05,7.33024e-08,-14.6763,3.54336e-05
0,4522,40.8735,168.953,0.00208094,-0.000698558,-2.32098e-05,3.47941e-06,-39.2927,1.66287e-05
0,4073,40.499,198.283,-0.00477568,-0.000229284,7.09826e-06,1.11611e-06,-39.5894,1.28116e-05
0,1960,47.3936,175.249,-0.00934717,0.00155372,-0.000144897,5.08264e-06,-44.6791,0.000124129
0,1298,54.1709,177.383,-0.0288076,0.00656463,-0.000418484,1.00841e-05,-51.7557,0.000187958
0,1155,38.5204,197.658,0.0214829,-0.0035069,0.000130028,-4.43809e-08,-35.2064,0.000354164
0,4519,29.8554,213.992,-0.00188299,-0.0008868,6.48939e-05,-1.74326e-07,-25.9712,1.61481e-05
0,576,-14.6391,172.944,0.00969887,-0.00206417,0.000143185,-9.75988e-07,15.1339,0.000872857
0,4528,58.3823,174.473,-0.00192023,-0.000782263,-4.18101e-06,2.78439e-06,-57.4157,3.37716e-05
0,4509,48.2529,182.371,-0.00468247,0.00273965,-0.000424064,1.49289e-05,-48.3848,1.89927e-05
0,4519,37.1868,191.479,0.0133652,-0.00338513,0.000152905,-6.24797e-07,-34.8808,1.81997e-05
0,9608,65.5251,195.614,0.00952448,-0.00329057,0.00016464,-1.00558e-06,-64.4858,2.14883e-05
0,920,43.6327,166.029,0.0118876,-0.00541854,0.000165292,3.17861e-06,-42.3249,0.000221208
0,10847,48.692,202.017,0.010403,-0.00199298,7.95535e-05,1.4435e-07,-48.1984,7.79196e-06
0,4523,48.7079,188.8,0.00552422,-0.00287835,0.000153712,-7.92397e-07,-48.537,2.88422e-05
0,1749,-9.14884,225.097,0.00834185,-0.000617889,5.00382e-05,-1.12141e-07,11.1894,0.000135434
0,4505,55.6974,195.021,0.0150875,-0.00255505,8.1157e-05,6.00021e-07,-53.5173,2.5375e-05
0,2154,40.7502,172.012,-0.00154821,-0.000896512,-3.92047e-05,4.24321e-06,-40.6057,8.10344e-05
0,2199,65.2995,173.326,0.00536484,0.00166542,-0.000183062,5.76714e-06,-61.4912,9.31994e-05
0,4541,81.7586,304.918,0.00436418,-0.000420476,1.29948e-05,1.19938e-07,-80.576,1.66734e-05
0,2145,64.5911,262.571,-0.000998816,-0.000232753,2.11749e-05,1.25102e-07,-61.0637,0.000102021
0,1528,76.2107,216.562,0.0163579,-0.00144883,3.35609e-05,6.35222e-07,-74.3362,0.000144534
0,2100,46.3344,176.681,0.00586062,-0.00226411,0.000116074,7.65704e-09,-45.7689,8.60279e-05
0,8567,-32.3782,172.375,0.00474151,-0.000626088,-3.30768e-05,3.39193e-06,33.8509,1.06651e-05
0,4526,49.6182,171.591,0.00741211,-0.0014403,-3.8236e-05,4.72678e-06,-48.3234,2.53635e-05
0,1813,34.6913,165.769,0.0151809,-0.00272789,8.61428e-05,1.66845e-06,-34.4127,8.88289e-05
0,4528,49.0051,175.213,-0.00549077,0.00138204,-0.000197847,7.73633e-06,-47.8849,1.78276e-05
0,2153,72.0777,241.264,0.0109812,-0.00117023,4.25784e-05,1.45249e-07,-69.7473,9.6792e-05
0,4532,66.4309,189.066,-0.00687277,0.0057622,-0.000724919,2.19639e-05,-64.1921,4.92307e-05
0,4540,44.8198,172.226,0.00590295,-0.000399176,-4.7555e-05,3.63891e-06,-44.5367,1.95549e-05
0,4494,64.8947,171.617,0.00819048,-0.000528799,-7.53223e-05,4.73528e-06,-60.9205,4.59545e-05
0,2789,56.9277,187.066,0.021436,-0.00269992,7.81253e-05,8.10863e-07,-54.0851,5.39447e-05
0,4410,48.8339,181.527,0.00399928,-0.00306039,0.000147843,-2.63953e-07,-47.8872,4.79931e-05
0,4531,48.2232,175.093,-0.0092659,0.00155769,-0.000236844,9.66459e-06,-44.6063,1.00529e-05
0,742,44.0328,183.27,-0.0576357,0.00758632,-0.000673831,2.08982e-05,-42.037,0.000688848
0,3118,64.3149,237.277,-0.00151353,-0.000598019,2.5904e-05,3.18249e-07,-64.1939,4.14633e-05
0,2764,45.8334,171.999,0.0033115,0.000503499,-0.000193798,9.17939e-06,-45.3394,4.32783e-05
0,2945,23.0416,180.051,-0.0130163,1.77307e-05,1.43469e-05,1.49696e-06,-21.3793,3.01704e-05
0,3056,44.4405,232.524,0.00415563,-0.000758728,3.49089e-05,1.48057e-07,-42.7706,2.98936e-05
0,4532,55.8457,187.627,0.00772488,-0.00124068,1.58298e-05,1.73988e-06,-52.8053,1.93665e-05
0,3572,54.3621,173.902,0.00858371,0.000411741,-0.000180507,7.97154e-06,-54.4163,2.7546e-05
0,1690,44.146,183.723,-0.00272398,-0.000162969,-5.0357e-07,1.88952e-06,-43.2554,0.00010253
0,2427,44.7013,177.87,-0.0156891,0.00430337,-0.000587647,2.16538e-05,-43.9315,6.11247e-05
0,4535,45.6879,168.805,-0.00423065,0.00141477,-0.000148315,5.56562e-06,-42.0693,1.38729e-05
0,3309,48.9524,181.448,0.000495155,-0.0013703,5.02272e-05,1.32619e-06,-45.8314,3.09783e-05
0,1700,45.7952,168.402,0.0106034,-0.0016283,-2.26175e-05,4.4048e-06,-44.95,7.61951e-05
0,2271,-40.4892,248.003,-0.00307623,0.000603114,-6.84731e-06,4.59114e-07,41.0064,6.75264e-05
0,1759,48.9284,188.175,0.00554012,-0.00414903,0.000193708,-8.32658e-07,-46.1631,0.00010601
0,550,47.076,172.33,-0.0126055,-0.0028322,3.08769e-05,5.52951e-06,-44.2866,0.000796218
0,1712,48.4388,178.753,-0.00149629,-0.000141957,-2.73631e-05,2.83817e-06,-45.3918,0.000109843
0,4507,43.5255,232.139,0.00649847,-0.00103949,4.96981e-05,-4.32888e-08,-40.7494,1.69326e-05
0,6329,24.6188,208.579,0.00217837,-0.00192518,9.99443e-05,-3.92154e-07,-23.6442,8.96948e-06
0,2842,64.9075,209.798,0.0187917,-0.00321319,0.000119502,-3.62915e-07,-61.3248,7.5287e-05
0,1578,41.5123,177.699,0.0099519,-0.00460893,0.000211425,-7.05167e-07,-40.0606,0.000109861
0,4529,53.9772,183.258,-0.00891987,0.00494833,-0.000621855,2.02521e-05,-52.0803,3.00866e-05
0,4523,51.8107,170.95,-0.000480757,0.000255384,-9.72787e-05,4.87322e-06,-49.61,2.82504e-05
0,2969,42.7341,250.956,-0.000730173,-0.000769861,4.25378e-05,-5.54302e-08,-38.613,3.4819e-05
0,4540,48.3656,179.71,-0.000829388,-0.00121928,2.09473e-05,2.18608e-06,-46.6907,2.41063e-05
0,2356,52.7617,282.011,-0.0131906,-0.000466131,1.70758e-05,1.94928e-07,-50.6091,6.53122e-05
0,4500,55.5208,172.363,0.00541383,-0.00193734,3.5445e-05,2.48591e-06,-54.7005,2.91197e-05
0,672,34.5225,167.72,0.0104661,-0.00838274,0.000352273,-6.73218e-07,-32.5954,0.000514555
0,2679,52.651,185.571,-0.00874999,0.00231046,-0.000355662,1.22433e-05,-49.6707,5.00028e-05
0,4516,39.4569,231.282,0.00858027,-0.00132478,6.26978e-05,-1.74528e-07,-37.4514,1.63855e-05
0,1344,41.0185,190.979,0.0273538,-0.00325043,0.000136626,-6.48291e-07,-37.5512,0.000155408
0,3753,48.1861,174.067,-0.0045945,0.000762285,-0.0001643,7.34698e-06,-44.6047,3.62502e-05
0,4480,49.6692,170.598,0.00899416,-0.000764143,-7.41689e-05,5.16763e-06,-48.4049,1.80055e-05
0,4520,64.304,178.883,0.0070709,0.000964888,-0.000211766,7.96565e-06,-61.3136,3.07675e-05
0,2145,60.6396,219.375,0.0250577,-0.00292945,0.000102055,-3.69538e-07,-59.537,9.72534e-05
0,4523,47.2728,179.569,0.00311814,-0.00142187,4.33959e-05,1.5528e-06,-45.1792,1.86177e-05
0,4355,52.4971,176.395,-0.000163117,0.00119015,-0.000200953,7.76263e-06,-48.6347,3.24432e-05
0,4506,51.7796,206.575,0.00375867,-0.00157869,7.08369e-05,1.38e-07,-50.0419,2.57468e-05
0,3304,45.1826,176.295,-0.00565247,0.000632621,-8.46234e-05,3.95946e-06,-42.4792,4.55868e-05
0,4512,-31.5671,179.792,0.00264633,-0.00112535,2.77212e-05,1.81039e-06,33.1986,2.73736e-05
0,1277,48.7514,236.616,-6.6733e-05,0.000603929,4.63471e-07,3.29662e-07,-47.298,0.000205047
0,478,-32.0299,138.225,-0.0655497,-0.000965503,0.000341999,-3.92114e-06,32.1663,0.0010427
0,4499,36.5116,246.717,-0.0070512,-0.000589991,3.98613e-05,-3.36014e-08,-33.2699,1.78695e-05
0,2532,58.3776,179.701,0.00691414,0.000118001,-7.53557e-05,3.44449e-06,-56.7097,4.26116e-05
0,1761,46.9081,230.679,-0.0188926,0.00067803,1.38585e-05,2.21216e-07,-44.3538,9.38163e-05
0,4528,43.2184,182.405,0.00419763,-0.00372988,0.000191018,-9.39812e-07,-42.6745,2.56697e-05
0,1599,45.942,210.647,0.0017791,-0.00229523,0.0001153,-6.70207e-07,-44.0288,0.000149813
0,4537,48.4745,199.661,0.0126275,-0.00230212,0.000100923,-1.42201e-07,-48.1325,2.75942e-05
0,402,45.3788,157.893,0.071569,-0.000668433,-9.07623e-05,4.69418e-06,-43.1881,0.00166138
0,4513,92.3507,227.837,0.00167861,0.000286303,-6.78622e-05,1.9897e-06,-92.1981,2.71713e-05
0,4525,48.4602,176.968,-0.000487461,0.000829284,-0.000185819,7.65605e-06,-45.2225,1.60865e-05
0,1513,30.8545,163.052,0.0141036,-0.00461175,0.000227667,-7.05134e-07,-30.2041,0.000180202
0,2876,34.7032,232.741,0.00766809,-0.00157405,6.92057e-05,-1.96712e-07,-33.3394,4.62432e-05
0,4530,58.2972,202.432,0.010366,-0.0018786,7.41894e-05,2.43069e-07,-56.4704,2.93842e-05
0,4513,58.5106,173.321,0.00910842,-0.000957354,-9.89533e-06,2.90076e-06,-58.218,2.96857e-05
0,2628,58.0044,185.045,-0.0135754,0.00439695,-0.000403814,1.14427e-05,-56.1151,5.17047e-05
0,4526,53.7208,183.812,0.016892,-0.00386998,0.000163782,-3.72115e-07,-52.0778,4.26205e-05
0,2843,56.6134,207.433,0.00763444,-0.000898179,4.9484e-05,1.76348e-07,-53.3694,4.41431e-05
0,4547,46.9146,171.638,0.0109486,-0.000745925,-3.45013e-05,3.42034e-06,-44.4137,1.9534e-05
0,1260,39.1008,181.552,-0.0100564,0.00103536,-0.000226073,9.18433e-06,-35.4652,0.000125831
0,4536,51.056,188.807,0.00532179,-0.00135256,4.58632e-05,9.56413e-07,-48.7274,1.72371e-05
0,664,-35.5224,145.095,-0.00424068,0.00687759,-0.000211474,2.98357e-06,36.7409,0.000500668
0,2821,54.4786,197.7,0.0130099,-0.00253919,9.88195e-05,6.54909e-08,-53.2982,6.63771e-05
0,4534,46.2553,176.347,0.0111646,-0.00256819,8.75944e-05,1.21963e-06,-44.262,3.33694e-05
0,4516,67.1895,200.386,0.00699555,-0.00162734,6.74977e-05,3.60349e-07,-63.1262,3.25379e-05
0,4524,54.7499,175.117,0.0081733,-0.00282504,9.69982e-05,1.29356e-06,-51.8257,4.77753e-05
0,2242,52.7966,200.176,0.0210519,-0.0032663,0.000131797,-5.04403e-07,-50.6717,6.0349e-05
0,4530,59.8063,183.381,0.0029552,0.00257369,-0.000394022,1.32615e-05,-56.8734,2.12674e-05
0,4538,54.2892,184.146,-0.00864454,0.00607701,-0.000739944,2.34465e-05,-51.4215,3.33777e-05
0,2591,43.4933,217.89,-0.0023449,-0.00252803,0.000120621,-6.33061e-07,-39.8494,5.72673e-05
0,2373,58.4702,208.63,0.00259064,-0.000964348,5.21489e-05,2.01098e-07,-57.1009,5.28991e-05
0,1540,10.4472,209.246,-0.0311877,0.0016938,1.69352e-06,4.08115e-07,-7.55288,0.000122088
0,2484,47.5504,182.149,-0.00505992,0.00324017,-0.000459402,1.57681e-05,-44.4423,5.90459e-05
0,2333,42.952,165.044,-0.00270171,-0.000659222,-9.41784e-06,3.47753e-06,-41.5026,6.83856e-05
0,4509,39.9577,207.761,-0.00303599,-0.00189545,0.000103745,-4.15027e-07,-36.6606,1.37863e-05
0,4544,43.3101,165.339,0.00822298,-0.00151856,-1.34827e-05,4.20682e-06,-43.3886,1.48432e-05
0,1611,43.4082,166.67,0.000533344,0.000216704,-0.000105709,5.86014e-06,-42.7763,0.000117218
0,4507,47.3865,175.508,-0.00138843,0.00127575,-0.000225666,9.04068e-06,-44.3764,1.4376e-05
0,877,41.5583,170.566,0.0103606,-0.00594841,0.000315083,-2.59933e-06,-41.0021,0.000433872
0,2167,36.1554,173.704,-0.000433071,-0.0012078,7.01326e-05,1.05937e-06,-34.8711,0.000111263
0,4538,52.0683,177.012,0.00712375,-0.000109924,-0.000150978,7.2124e-06,-49.6869,3.36654e-05
0,2437,65.0619,247.057,0.00829584,-0.000840702,3.43947e-05,6.35402e-08,-61.312,5.64815e-05
0,2208,56.3604,187.622,0.000485514,0.0054414,-0.000783202,2.48704e-05,-56.2243,3.16408e-05
0,4501,46.5908,164.988,-0.00450869,-0.000144326,-5.45627e-05,4.39499e-06,-44.7954,2.26082e-05
0,847,-79.8311,105.057,0.0144687,0.00122646,0.000109058,-1.00836e-06,81.1787,0.000694726
0,284,-90.2046,137.01,0.0187674,-0.0186358,0.00124923,-1.66055e-05,90.4963,0.00200373
0,4518,54.5904,189.464,0.00768481,-0.00269744,0.000110757,1.44689e-07,-52.0812,2.06121e-05
0,2919,56.9775,192.727,0.00956274,-0.00282665,0.000118628,1.80834e-08,-53.5798,7.77279e-05
0,3793,45.3631,170.124,-0.000125558,-0.00056017,-3.55855e-05,3.71328e-06,-44.6881,2.94842e-05
0,3054,53.4331,193,0.00664336,-0.00123694,1.97933e-05,1.51948e-06,-51.0223,4.03089e-05
0,4536,48.2555,186.158,0.00279951,-0.00205217,8.26027e-05,6.13078e-07,-44.4351,1.7997e-05
0,2938,-35.1231,273.989,-0.00478938,0.000270793,7.59076e-06,1.57388e-07,39.0063,3.59421e-05
0,4537,42.0433,172.361,0.000768377,-0.000587612,-4.8188e-06,2.66221e-06,-41.9009,1.51136e-05
0,1106,-3.2755,168.217,-0.0351218,-0.000809472,0.000135708,-2.78142e-07,6.21263,0.000205143
0,2758,52.0386,184.517,-0.00680125,0.00548684,-0.000814862,2.74543e-05,-49.7051,4.37249e-05
0,473,-65.7848,145.42,0.0224216,-0.00660207,0.00040414,-4.41197e-06,67.3672,0.00101014
0,4532,52.7026,173.173,-0.00111094,0.00162443,-0.000209795,7.78229e-06,-49.7733,2.19974e-05
0,2159,24.0396,192.798,-0.00144453,-0.00163549,9.96115e-05,-1.70767e-07,-20.6614,6.29755e-05
0,1124,26.3255,168.821,0.00162482,-0.00170268,0.000141142,-6.3108e-07,-25.6572,0.000225581
0,1793,32.6741,158.735,-0.00987004,0.00133949,-0.000102553,4.8838e-06,-29.0681,8.05898e-05
0,1154,-33.2981,211.918,-0.00589387,0.000274283,3.85336e-05,1.55765e-07,35.7041,0.000435717
0,4390,52.0306,213.582,0.0132781,-0.00320532,0.000126869,-5.78284e-07,-48.6933,2.38816e-05
0,2138,57.8999,178.95,-0.000997508,0.000109032,-0.000137258,6.43239e-06,-54.4137,0.000125298
0,2368,52.5112,208.741,0.0023451,-0.00141229,7.95166e-05,-2.01665e-07,-51.6228,6.88096e-05
0,2083,35.0788,209.917,0.00776847,-0.00213248,9.20478e-05,-2.40412e-07,-34.7432,9.40161e-05
0,2258,33.9562,225.355,0.00161908,0.000486742,-6.89308e-05,1.99878e-06,-30.0674,6.44117e-05
0,2356,41.8119,276.385,-0.0105309,5.91826e-05,1.66354e-05,8.10481e-08,-38.9038,5.43887e-05
0,3133,55.5653,171.842,-0.007148,0.000501909,-0.000128852,6.50349e-06,-54.315,2.88866e-05
0,4527,65.0644,231.102,0.00472937,-0.000605644,2.56345e-05,3.20406e-07,-61.5,1.94068e-05
0,560,-8.1606,208.759,-0.0122646,0.00359169,-9.5394e-05,1.57521e-06,9.05342,0.000845033
0,4531,56.0541,186.336,0.002746,-0.000606153,7.75077e-07,1.80748e-06,-54.7459,1.87606e-05
0,4518,52.4044,182.432,0.00893156,-0.00124064,5.95232e-06,2.29466e-06,-48.3131,2.07639e-05
0,2165,24.3647,189.973,-0.00150547,-7.09645e-05,3.24596e-05,5.3627e-07,-23.3494,7.46537e-05
0,1232,58.9041,178.855,-0.00163145,0.00153496,-0.00012625,4.00897e-06,-57.1316,0.000173965
0,1067,-52.2728,205.799,-0.00587091,0.000246288,2.35371e-05,3.68691e-07,53.0198,0.000326105
0,1163,58.5445,180.006,0.0117669,0.00583857,-0.000697578,2.18616e-05,-54.7206,0.000280851
0,4529,46.8397,198.608,0.00558903,-0.00223609,9.94765e-05,-6.02834e-08,-45.7282,1.89663e-05
0,3314,51.1057,191.94,0.0159781,-0.00376461,0.000165214,-6.99448e-07,-49.5521,7.57458e-05
0,3010,37.2211,193.085,0.00898022,-0.0038152,0.000173505,-8.2543e-07,-33.1825,3.78814e-05
0,1610,25.9422,184.189,0.0293526,-0.0046682,0.00021155,-1.48918e-06,-23.408,0.000108845
0,1735,20.2755,217.594,-0.00394551,0.000277805,3.46458e-05,-9.51438e-08,-18.4232,0.000118431
0,1408,29.0155,180.382,0.0154585,-0.00280361,0.000122505,3.32483e-07,-27.4786,0.000173247
0,734,0.846926,188.823,0.0259348,-0.00249484,8.51071e-05,5.92349e-07,1.10434,0.000494246
0,4525,48.4546,190.453,0.0098085,-0.00267414,0.000102503,3.26997e-07,-45.8668,2.67369e-05
0,4478,8.8175,175.841,-0.00672241,0.00233759,-0.000312958,1.16836e-05,-8.40547,2.3365e-05
0,910,19.0073,159.821,0.00828151,-0.0017625,0.000139016,-7.98266e-07,-15.7397,0.000331703
0,4531,45.1722,202.508,-0.000546863,-0.0010724,4.82244e-05,5.38866e-07,-42.3184,2.02899e-05
0,2614,53.4622,170.084,-0.000463233,0.000862813,-0.00012948,5.35412e-06,-50.6921,5.40769e-05
0,4092,57.5379,176.35,0.00809674,-0.00266494,9.73231e-05,1.19275e-06,-57.4081,4.99228e-05
0,4508,49.1258,175.424,0.0025908,-0.00124874,2.45966e-05,2.21794e-06,-46.6605,2.65591e-05
0,3075,44.1418,212.568,-0.00862828,-0.000258185,2.98526e-05,4.20932e-07,-41.2277,8.79501e-05
0,953,18.3026,176.328,-0.11835,-0.00201564,4.08331e-05,9.87418e-06,-18.0624,0.00015644
0,1882,-26.4241,215.261,0.00251254,0.00102841,-1.18154e-05,6.11177e-07,27.8322,8.48303e-05
0,650,62.8127,169.791,0.00639001,-0.00429696,0.000211951,-9.49883e-07,-59.2043,0.000702761
0,4517,64.0267,228.962,0.00576312,-0.000877018,3.75462e-05,2.18895e-07,-61.6661,2.66407e-05
0,2876,54.7426,203.156,0.00779964,-0.00337518,0.000137094,-4.58151e-07,-51.1373,7.54773e-05
0,1063,38.6903,164.679,-0.00346032,-0.0017254,2.02866e-05,4.00914e-06,-38.0275,0.00024656
0,1696,47.7697,176.485,0.0182882,-0.00304446,-0.000134763,1.13882e-05,-46.4962,8.86097e-05
0,3006,79.2258,208.737,0.0108662,-0.000236659,-2.96785e-05,1.6842e-06,-76.1227,5.00825e-05
0,1887,37.0446,161.81,-0.00101894,-0.00210146,5.18898e-05,3.25402e-06,-35.0142,6.6334e-05
0,3488,43.0802,163.57,0.0047294,-0.000494959,-7.76052e-05,6.08665e-06,-42.8091,1.69568e-05
0,430,41.9872,126.543,0.023758,-0.00667964,0.000458989,-2.91579e-06,-39.6937,0.00110849
0,4533,56.474,182.755,0.00124919,0.00064801,-9.25172e-05,3.62229e-06,-55.9971,2.70163e-05
0,729,2.864,188.58,-0.0437476,-0.000436804,0.000126769,-8.34023e-07,1.15198,0.000624747
0,2723,38.516,186.404,0.00165126,-0.00160546,9.57835e-05,1.31377e-08,-35.4679,7.78439e-05
0,801,24.4574,261.176,0.0101064,0.00168526,-4.00423e-05,4.38616e-07,-20.83,0.000695285
0,4536,50.3927,344.235,-0.00328181,0.000160099,-1.08789e-05,2.76954e-07,-47.074,1.34613e-05
0,1706,45.9448,176.891,-0.000492353,-0.0047576,0.00025021,-1.57277e-06,-42.4795,0.000109979
0,2075,48.0193,169.735,-0.00805544,-0.000194552,-5.0389e-05,4.05458e-06,-45.8628,4.31268e-05
0,4553,62.8922,189.286,0.00673626,-0.00122412,4.56596e-05,8.86736e-07,-61.8396,1.8216e-05
0,1970,44.4737,173.683,-0.00623669,-0.000382809,-9.5911e-05,6.32343e-06,-41.4541,6.91745e-05
0,4542,54.3389,177.032,0.00558515,-0.000834718,5.68542e-06,2.3163e-06,-50.7187,6.99033e-05
0,2542,40.1841,171.165,-0.000167555,5.61267e-05,-5.14698e-05,3.59968e-06,-37.1458,6.32536e-05
0,2708,40.4031,200.327,0.011833,-0.00265382,0.000130551,-6.81458e-07,-38.7743,5.7564e-05
0,1763,39.9551,174.345,-0.00225594,0.00224564,-0.000226169,7.30408e-06,-39.4097,0.000120624
0,4524,85.1509,262.86,0.00563199,-0.000815823,2.79221e-05,1.28998e-07,-83.703,1.54957e-05
0,4541,50.0516,170.956,0.0104933,-0.00133248,2.61597e-06,2.89062e-06,-48.8713,1.40336e-05
0,2423,24.0554,174.408,-0.00805325,-0.00020076,1.54859e-05,1.97639e-06,-22.1165,8.93425e-05
0,2960,60.3706,217.666,0.00507832,-0.00200014,8.78114e-05,-1.90647e-07,-58.4304,3.34719e-05
0,1307,43.7075,208.062,-0.00446891,-0.00164515,9.51347e-05,-2.05847e-07,-43.2248,0.000222966
0,3403,52.3176,183.965,-0.0177527,0.00494823,-0.000488282,1.46431e-05,-50.3378,3.34176e-05
0,535,-64.18,111.303,-0.0368956,0.00358776,0.000155011,-2.85651e-06,65.9936,0.00127745
0,3655,43.0965,202.478,0.00609595,-0.00176844,8.87381e-05,-1.50707e-07,-41.4766,2.68534e-05
0,4507,44.5599,177.57,0.00832844,-0.00270039,0.000107737,7.78712e-07,-43.2897,2.88521e-05
0,1771,-0.240966,199.066,0.00914354,-0.00154776,0.000104071,-6.38515e-07,1.34854,9.61365e-05
0,1474,50.4147,182.655,0.00868159,0.00277746,-0.000311989,9.04198e-06,-48.2324,0.000135347
0,934,9.70272,176.598,-0.0344944,0.00447051,-0.000182434,4.30174e-06,-5.99621,0.000256429
0,2096,44.9069,175.778,0.0189829,-0.00337384,0.000131198,3.24686e-07,-44.8447,9.23119e-05
0,2365,46.0808,199.3,0.0154878,-0.00248053,0.000104539,-2.04723e-07,-46.1641,6.53759e-05
0,4538,47.728,173.429,-0.00657627,0.000941418,-0.000168003,7.39905e-06,-44.1871,1.76532e-05
0,4509,45.2791,173.489,-0.000896996,0.00119623,-0.000180978,7.11004e-06,-44.9651,2.78741e-05
0,985,53.8337,186.068,0.0356456,-0.00062566,-1.20658e-07,1.29334e-06,-51.4217,0.000321736
0,2829,38.7673,173.28,-0.0146771,5.10513e-05,-0.000147634,8.84749e-06,-37.1713,3.74922e-05
0,2998,59.6819,226.929,0.0135452,-0.00156777,5.68149e-05,3.27687e-08,-57.5467,3.26972e-05
0,4523,52.3381,169.642,0.00612825,-0.00193405,3.11735e-05,2.73731e-06,-51.0919,1.83453e-05
0,760,39.8444,184.087,0.055813,-0.00422948,9.20094e-05,1.063e-06,-37.8112,0.000871402
0,5690,49.7134,170.418,0.00761943,-0.000145402,-0.000104564,5.57667e-06,-48.9035,2.03953e-05
0,2307,59.8768,188.53,-0.0103527,0.00218299,-0.000362136,1.233e-05,-56.3158,8.44793e-05
0,4542,54.0821,198.185,0.00923794,-0.00234058,0.000100606,-2.45068e-08,-53.8591,2.36916e-05
0,2569,60.8092,201.286,-6.4896e-05,-0.000108994,2.2505e-05,6.05791e-07,-60.3379,6.36184e-05
0,4539,45.0515,177.076,0.00529289,-0.000776832,5.22644e-06,2.12628e-06,-43.9808,2.22064e-05
0,1624,-8.3947,230.404,0.0137211,-0.000900025,4.29343e-05,-2.85046e-08,8.82697,0.000148503
0,1853,36.7965,173.337,0.00355422,-0.00119548,8.33823e-05,4.58078e-07,-35.0533,9.34918e-05
0,2269,46.3679,189.252,0.0068556,-0.00253344,9.57491e-05,4.66129e-07,-45.914,5.3403e-05
0,4544,45.9647,175.541,0.0082076,-0.00160749,4.99818e-05,1.53598e-06,-45.5074,1.53786e-05
0,4524,53.1323,183.747,-0.00554687,0.00342499,-0.000393481,1.22675e-05,-49.8839,2.68797e-05
0,4305,41.5914,172.127,-0.0115414,0.000179795,-7.70814e-05,4.71278e-06,-38.2542,2.36512e-05
0,3582,45.5635,176.287,-0.00592345,0.00243155,-0.000398518,1.56603e-05,-44.1372,2.68097e-05
0,4540,50.598,170.333,-0.00243603,-3.5659e-05,-8.47705e-05,5.0765e-06,-48.0437,2.2826e-05
0,3421,16.9523,266.34,-0.00218941,0.000739877,-8.27524e-06,3.16053e-07,-13.5774,2.79974e-05
0,4526,54.3482,179.4,0.0105768,-0.00233482,7.58406e-05,1.19256e-06,-52.6074,3.4622e-05
0,4139,33.7382,188.737,-0.00945965,-0.00335359,0.000183514,-1.00466e-06,-33.2753,3.65403e-05
0,3326,63.8545,178.707,-0.00589231,0.00359534,-0.000314124,8.93076e-06,-60.6291,2.66709e-05
0,4520,-17.9903,170.761,-0.00259547,0.000676431,-0.000101639,4.58643e-06,19.4806,1.72997e-05
0,4514,48.8327,183.248,0.0054891,-0.00213368,9.4028e-05,4.70083e-07,-46.6051,1.61787e-05
0,1310,34.7855,171.612,-0.000652847,-0.00311956,0.000166607,-2.6954e-07,-31.8297,0.000240658
0,4392,45.7976,187.348,0.00315607,-0.00233001,0.000100129,3.41365e-07,-44.292,1.48956e-05
0,4511,59.2163,183.822,-0.0145725,0.00422567,-0.000478579,1.52193e-05,-57.924,3.44187e-05
0,1650,30.2355,243.741,0.00226001,-0.000290743,2.77246e-05,5.87763e-08,-28.3202,0.000131422
0,1475,44.1973,186.444,0.013161,-0.00291209,0.000143921,-6.80645e-07,-43.236,0.000141304
0,2653,44.2492,223.382,0.00501428,-0.00147163,6.46295e-05,-2.82093e-08,-42.8,4.97267e-05
0,2350,52.3702,181.414,0.00494301,-0.000911893,3.322e-05,1.4045e-06,-50.9197,6.4824e-05
0,3129,19.0492,251.018,-0.0126364,0.000267933,2.24666e-05,2.93487e-08,-16.3909,3.40567e-05
0,4511,49.6361,179.012,-0.00523307,0.00325223,-0.000403664,1.37601e-05,-48.7322,1.88287e-05
