Ch,E,dT,T_0.1,T_0.2,T_0.3,T_0.4,T_0.5,T_0.6,T_0.7,T_0.8,I_0.1,I_0.2,I_0.3,I_0.4,I_0.5,I_0.6,I_0.7,I_0.8,
0,1180,-11.6666,48.1761,61.5428,73.745,82.0905,89.2483,94.6553,99.975,106.457,1.31035,3.11899,5.97493,9.00973,12.0976,14.7342,17.8448,22.9917,
0,1842,-6.66069,31.7668,45.6914,55.0888,63.5368,69.2859,74.6529,79.8333,86.7114,0.527094,2.45313,4.82663,7.5073,10.1101,12.7523,15.8905,21.0556,
0,3358,-17.7388,32.3783,45.7427,55.9705,64.8196,72.7136,79.7754,89.1573,100.291,0.683948,2.48033,4.82369,7.80732,11.2615,14.9982,21.4498,29.6056,
0,2133,-4.95815,36.2951,51.785,65.1059,74.7351,81.2183,87.1005,93.5082,102.995,0.904364,2.93255,6.34156,9.33085,12.3679,15.5685,19.4347,26.0774,
0,4519,-10.633,25.064,32.8895,39.5344,46.1851,53.7455,61.6135,69.1178,77.393,0.353752,1.30674,2.89373,5.27844,8.34446,12.6236,17.7263,23.6757,
0,3124,-21.4917,24.6795,31.7399,38.7518,46.1034,53.4792,61.4769,71.6906,83.611,0.234169,1.1546,2.77495,5.47494,8.55408,12.8719,19.3097,28.2252,
0,2657,-21.8934,24.1778,31.3419,36.3693,40.41,44.2856,48.5698,53.9841,62.2013,0.39538,1.32287,2.44669,3.73762,5.45575,7.58768,10.76,17.455,
0,3046,-96.4894,41.3897,59.7124,74.3561,84.7945,92.5957,98.8776,104.543,111.467,1.00676,3.58281,7.22641,10.5809,14.014,17.17,20.9463,26.1454,
0,4541,-13.4798,27.6204,36.5147,43.3828,48.9439,53.6791,58.1122,63.3057,70.6134,0.461671,1.66884,3.29767,4.91835,7.0035,9.65507,12.8786,18.078,
0,4479,-25.5407,32.7961,44.4699,54.4406,62.2987,68.48,74.1878,80.7473,88.7317,0.616064,2.25124,4.65867,7.32376,9.9189,13.1222,16.9701,22.8548,
0,712,-12.185,31.6202,47.9958,55.9633,69.2959,78.0494,85.0921,91.4905,99.3246,0.277037,2.25569,4.21112,8.87981,12.8991,16.6117,20.4578,26.3868,
0,318,-42.0016,25.1433,29.1193,33.7079,46.7765,49.7541,52.269,54.4827,67.3734,0.125534,0.523108,1.65661,5.8677,6.85631,8.35454,9.668,19.6646,
0,2211,-10.1989,39.2276,55.8368,70.3968,78.7736,85.6156,91.7036,96.924,103.366,0.920491,3.16763,6.74306,9.38434,12.4129,15.5491,18.692,23.8643,
0,1356,30.1011,27.3075,36.1122,44.4076,52.1841,59.3958,65.402,71.2359,79.0773,0.384098,1.62564,3.60292,6.29368,9.33573,12.5386,16.3491,22.3749,
0,4544,-31.3186,36.4201,48.749,58.5743,68.3705,77.2941,84.8277,92.0021,99.5921,0.791447,2.44829,4.80489,8.20298,12.1578,15.8886,20.9835,26.1815,
0,4542,-17.5708,26.8827,34.9469,41.5142,47.6855,54.1546,61.7864,69.9456,78.6359,0.444171,1.47175,3.07882,5.07125,8.13123,11.9025,16.9745,23.6012,
0,1958,-20.7172,26.7975,35.1295,43.024,50.2327,56.8873,62.4817,68.5488,76.38,0.374037,1.62418,3.55454,5.93845,8.5061,11.6604,15.4874,21.4328,
0,4539,-10.4634,26.7518,34.863,41.5462,47.4813,53.004,58.2942,63.8968,70.9697,0.497139,1.5424,3.14962,5.13252,7.74301,10.4224,13.5973,18.7427,
0,4529,-25.59,24.8122,31.8598,38.2439,44.5362,51.2423,58.8744,68.1093,81.2178,0.328679,1.24082,2.85563,4.88132,7.93705,11.714,18.1345,27.8747,
0,1238,-17.6963,32.7997,51.6901,62.5051,71.747,78.5967,85.6747,92.7039,100.031,0.575494,3.24553,5.88918,8.90155,11.8943,15.6494,20.0802,26.0082,
0,1512,-5.7547,41.3776,61.786,74.622,86.1645,93.7788,99.8111,105.245,111.296,1.11333,3.90891,6.96769,11.0834,14.0891,17.233,21.0172,25.4897,
0,1931,-6.57463,28.6649,37.8391,44.8277,51.3626,57.1297,62.2475,67.3194,73.8778,0.442416,1.62206,3.22211,5.54722,8.14991,10.7999,14.0011,18.4384,
0,542,35.3618,35.8498,69.9944,81.4263,87.7519,94.0543,98.7836,102.929,112.871,0.494287,4.97544,7.66252,9.66538,12.7354,14.7876,17.2388,24.8862,
0,2167,-8.41244,26.185,36.3081,44.617,51.2324,56.014,60.2715,65.125,71.9466,0.232471,1.65742,3.53714,5.86491,8.01816,10.1534,13.3773,17.8292,
0,266,-12.174,23.7684,33.4836,39.013,42.6223,52.6173,62.527,67.3017,72.3975,-0.0087644,1.3549,2.52839,3.66636,8.24813,13.5747,16.7116,20.3669,
0,452,5.30863,32.5904,50.9457,61.742,68.8281,76.3937,87.2325,94.1978,100.666,0.535744,3.02352,5.58525,7.89088,11.4467,17.1875,21.7552,26.0572,
0,4511,-14.7594,25.6238,33.0615,38.9483,44.2057,49.7229,55.7537,62.164,69.4984,0.515898,1.56978,2.72503,4.69385,6.87868,10.0548,14.512,19.7115,
0,2101,-5.16016,27.7958,37.6394,46.3198,54.6815,61.2614,66.7595,72.176,79.5585,0.311408,1.64671,3.79633,6.50355,9.4999,12.1413,15.9418,21.1937,
0,3390,-18.358,28.3863,38.1734,46.4873,53.5775,60.3574,66.7644,72.8441,80.5549,0.437037,1.84169,3.73636,6.07831,9.12093,12.3046,16.0829,22.0039,
0,11307,42.8692,31.1657,41.6876,51.1975,60.8344,69.8912,78.2539,87.1356,96.4425,0.671101,2.06005,4.45662,7.52291,11.418,16.2507,22.0393,28.7188,
0,3173,-34.1984,34.4834,47.6379,60.9142,73.2966,84.3317,94.6231,103.544,112.023,0.82269,2.64245,5.79786,10.1882,15.0586,20.4647,26.1829,32.8795,
0,1055,-0.353997,24.9042,34.0417,45.5777,54.8692,63.1103,69.86,76.6038,83.7147,0.0990692,1.52184,4.20089,7.22576,11.1398,14.3419,18.7564,23.9352,
0,3425,-19.0354,28.3115,37.2239,44.6099,51.1052,57.3967,63.7566,70.2417,77.3654,0.494316,1.73157,3.38348,5.72491,8.3539,11.5554,16.0005,21.1858,
0,1593,-21.5852,23.8147,29.9303,35.4069,41.2169,46.8846,52.0677,57.1035,63.821,0.219759,0.908169,2.2975,4.32409,6.49201,9.66197,12.8604,17.3405,
0,392,-6.20393,25.0837,41.2596,53.3609,61.4338,72.0815,78.3075,84.6943,91.9062,0.86636,3.0217,6.13211,8.71236,13.5353,16.7632,20.6508,25.7269,
0,4300,-13.1457,20.2937,25.2959,29.5346,33.3444,37.1261,41.2189,46.0779,52.2108,0.0227169,0.663911,1.54985,2.84488,4.5645,6.72277,9.93818,14.4071,
0,2640,-20.737,33.7493,47.0468,59.2921,69.0349,78.1515,85.6426,92.7723,100.669,0.627155,2.60438,5.4754,8.90363,12.882,16.6254,21.0597,26.9528,
0,1212,-3.91728,50.5188,68.5808,79.3878,86.1811,92.429,97.8875,103.162,109.465,1.20367,3.71489,6.33542,8.66072,11.2778,13.9191,17.6919,22.1596,
0,2950,-38.9044,36.6249,50.6408,59.3861,66.9768,72.5209,77.1946,82.3558,89.3,0.844034,2.7657,4.88126,7.19923,9.7286,12.3856,15.591,20.8063,
0,1547,-7.57713,22.6622,28.431,33.9623,39.8502,45.4181,52.5435,60.564,70.6949,-0.0350195,0.726062,1.88274,3.85455,6.43611,10.2529,15.3294,22.7707,
0,4533,-15.8155,27.3521,35.3732,41.6085,46.8786,51.2957,55.653,61.1213,68.5694,0.533942,1.61413,2.98635,4.60809,6.71633,8.84357,12.695,17.8998,
0,1564,-21.668,31.479,42.5966,52.1604,61.303,68.6761,75.0028,81.324,88.8443,0.585307,2.10258,4.52617,7.58405,10.5958,14.3576,18.2004,23.3863,
0,2797,-26.1953,29.3518,39.9755,48.3744,55.993,63.9679,71.0507,77.3144,84.7654,0.579681,1.95175,4.05638,6.39373,9.86129,14.0991,17.9469,23.1324,
0,2831,-28.9097,23.0184,28.3746,33.7627,39.9766,47.918,58.388,70.7853,85.5143,0.284724,0.954471,2.1353,4.09515,7.59019,13.5482,21.2541,32.4505,
0,4522,-20.3046,22.1821,27.5283,32.2094,37.247,43.1798,50.5582,60.9478,75.2475,0.299077,0.936894,2.08848,3.78459,6.4371,10.2354,16.657,27.8399,
0,4550,-28.1044,29.6714,40.4328,50.8806,61.123,69.7592,79.8554,94.8318,113.14,0.577354,2.13048,4.50433,8.22958,11.7303,17.1354,26.8107,40.9165,
0,680,-22.6432,34.3986,59.426,71.4194,80.6975,88.676,94.7947,99.339,104.52,0.656367,3.8581,6.87052,9.69158,13.1903,16.3581,19.4972,23.1224,
0,4526,-27.5587,26.9639,37.4541,48.5575,60.1915,72.0293,83.5926,94.4856,106.631,0.315557,1.8404,4.50311,8.60649,13.9513,19.8992,26.948,35.8705,
0,4553,-16.3803,40.2525,55.6488,67.7157,77.2503,84.4686,90.8438,97.1164,104,1.10397,3.22495,6.06427,9.43312,12.4747,15.6595,20.0833,24.5227,
0,4533,-31.3585,27.7668,37.5217,46.898,57.5123,68.8565,79.9824,90.1917,100.926,0.412232,1.77313,3.91926,7.65548,12.498,18.3989,25.4199,32.8335,
0,4247,-3.69053,27.3494,37.3906,47.2029,56.3934,64.7197,72.0838,78.2963,84.5063,0.353294,1.74755,4.17026,7.23728,10.7225,14.99,18.8107,23.2365,
0,3082,-12.8542,34.5238,48.0263,58.0802,65.886,72.0977,77.1586,82.2568,88.9309,0.7397,2.67624,5.09806,7.42684,10.4424,13.1136,16.3215,20.7654,
0,3654,-24.5489,43.9415,60.4731,73.7273,83.4556,91.5559,98.3589,104.275,110.931,1.16746,3.60277,6.70738,10.0772,13.5598,17.2956,21.097,25.5293,
0,4497,-11.6049,23.5152,29.7463,34.8877,39.8808,45.6423,53,62.7415,74.978,0.377213,1.12819,2.23394,3.85381,6.43709,10.7904,16.5946,25.4866,
0,4535,-18.1573,26.3713,34.7831,43.6311,53.7364,63.964,75.8562,88.593,103.645,0.442206,1.53985,3.67968,7.07594,11.4438,17.9243,26.2976,37.4419,
0,1610,-21.6705,23.1952,28.8156,34.6729,41.0727,48.4208,58.4699,71.7741,87.6203,0.288195,0.93473,2.32139,4.67986,7.81493,13.2222,21.607,33.5435,
0,1462,-35.7864,35.3918,45.1073,53.3901,61.643,69.2677,75.0991,81.1934,87.8799,0.705625,2.10871,4.00993,6.75758,10.2373,13.4518,17.3037,21.7442,
0,574,-0.854007,39.8336,51.7998,60.5473,68.2442,74.0198,79.6603,85.1744,91.6326,0.681592,2.31862,4.49781,7.03607,9.73707,12.3579,16.2102,20.6492,
0,570,9.63964,26.4277,41.2259,54.3409,65.8519,72.8079,79.4712,87.6918,93.9553,0.137083,2.25443,5.30657,9.02009,12.0119,15.7625,20.8956,25.1839,
0,1686,-17.2366,29.8122,40.8743,49.7315,57.599,64.4848,70.8936,79.1615,90.3916,0.459936,1.93265,4.01855,6.67511,9.69583,12.867,18.6871,26.9067,
0,4530,-18.5194,27.4395,35.5145,42.3999,48.4969,54.312,60.5887,67.8638,76.34,0.53871,1.60356,3.23726,5.23186,7.82891,11.0566,15.5045,22.1722,
0,4529,-22.3213,31.375,42.1585,50.7351,58.294,64.9532,72.1589,82.1365,94.2943,0.668164,2.2035,4.09928,6.77674,9.36761,13.6783,20.1725,29.0914,
0,929,9.88754,35.2803,50.4299,62.6156,72.4601,79.6997,87.3532,92.744,98.8916,0.66597,2.73314,5.55484,8.94459,12.0466,16.2901,19.4363,23.8401,
0,3475,-16.2278,28.2024,36.8583,43.7552,50.0406,55.835,61.8707,68.4758,75.8398,0.518578,1.59018,3.19109,5.54065,7.6995,10.8767,15.315,20.4794,
0,4517,10.4774,31.9859,42.7137,52.435,61.3463,69.2032,75.6142,81.5557,88.3603,0.662556,2.16005,4.53985,7.59236,11.0931,14.2877,18.079,23.2698,
0,4512,-16.3929,31.5734,43.4747,54.6087,64.3296,72.1564,79.1244,86.2724,95.1759,0.606994,2.27936,4.93645,8.302,11.8075,15.5724,20.0817,26.7649,
0,1263,-26.0365,36.2079,54.4266,67.3137,78.1347,88.0421,94.7258,100.771,108.061,0.913539,3.48398,6.67944,10.434,14.7926,18.0023,21.7929,27.7066,
0,2247,-23.518,29.186,38.8419,45.925,52.5689,58.2351,63.4585,69.251,76.5281,0.479505,1.70594,3.32796,5.61574,8.19797,10.8554,14.7004,19.8999,
0,1748,-24.625,21.9907,27.4687,32.068,36.6066,41.872,47.8117,54.7961,66.7371,0.200589,0.93102,2.07792,3.41806,5.58226,8.74978,13.2238,22.1851,
0,4514,-22.8208,32.5783,44.613,54.375,63.4492,71.6488,78.733,85.7165,93.4015,0.635519,2.28935,4.66358,7.72262,11.1993,14.9125,19.3577,25.256,
0,2390,-18.3856,23.2642,28.5759,33.7238,39.843,47.4703,56.5492,67.991,82.971,0.27223,0.91125,2.05015,4.05971,7.56511,12.4433,19.4296,30.6117,
0,2770,-25.5836,23.5523,28.9916,34.6247,40.8363,48.2846,58.0315,69.691,83.1989,0.216135,0.839342,2.21626,4.20474,7.73003,13.1908,20.2712,30.7017,
0,4518,-15.3783,23.3231,29.6766,34.6675,39.5086,44.9005,51.4834,60.6016,72.2308,0.287432,1.04747,2.16344,3.79918,5.96683,9.71633,15.5187,24.4354,
0,2766,-12.0771,28.5684,38.6671,46.5794,53.8945,60.4817,66.8565,72.5966,79.0696,0.469692,1.84253,3.70676,6.02111,9.04412,12.233,15.9899,21.1949,
0,4542,-13.8662,24.8546,32.3882,38.2518,43.131,47.578,51.9763,57.3282,64.9218,0.391775,1.44306,2.82488,4.4924,6.19838,8.28938,12.0989,17.2989,
0,3043,-10.3416,26.8587,35.4305,42.1115,48.1016,53.4459,58.5669,63.8319,69.8317,0.296712,1.50609,3.14487,5.17515,7.34635,9.98777,13.1233,17.5171,
0,4520,-14.5833,25.7586,33.6264,39.9841,46.0919,52.9116,62.1323,73.7784,86.9767,0.357033,1.40264,2.76349,5.09707,7.74889,13.1573,20.2445,29.8558,
0,900,-1.16356,23.074,30.5964,36.3625,42.5098,48.9536,55.2478,61.5537,71.656,0.162709,1.13554,2.51284,4.53092,7.13684,10.7744,14.6237,22.0993,
0,595,-16.5335,30.2826,43.3206,49.1364,55.2941,62.9218,67.5629,73.0552,85.1194,0.588083,2.6151,3.98414,6.09988,9.08043,11.6151,15.5292,24.5531,
0,4540,-24.0898,30.0968,40.1322,48.0304,55.2158,62.081,68.4604,74.6067,82.1162,0.672618,2.07984,3.99847,6.37752,9.45842,12.6772,16.4819,22.4335,
0,4539,-16.2919,30.9507,41.0206,49.0424,55.791,61.6161,66.8882,72.3521,79.3816,0.606126,2.11012,4.02965,6.03629,8.59519,11.2223,15.0145,20.2203,
0,1678,-6.40002,36.8569,53.5932,65.2786,74.8618,82.8081,89.4712,95.9322,103.117,0.723373,3.13679,5.99066,9.03939,12.464,16.2106,19.9784,25.9167,
0,4527,-21.6957,28.7663,37.5133,44.4133,50.7814,57.1209,63.471,70.5032,79.3697,0.587873,1.78427,3.41646,5.40345,8.45208,11.6809,16.1541,22.8357,
0,1754,-10.2757,33.2739,48.2461,62.3513,70.9513,78.2883,84.1977,90.1241,97.1447,0.715791,2.82719,6.19724,8.86833,12.2902,15.502,19.3309,24.5443,
0,4517,-18.6227,38.9862,54.1309,65.4448,74.2912,82.2729,89.5155,96.2145,103.441,0.925841,3.14698,5.78348,8.83108,12.3408,16.0932,20.5426,25.74,
0,916,23.0073,29.4533,41.5608,51.3408,59.6104,65.4319,70.1508,75.0711,80.5393,-0.0672637,1.53057,3.87649,6.64938,9.18056,11.8628,15.0309,18.7309,
0,1030,-11.6869,46.5349,58.2221,69.7985,79.1746,87.7121,92.6813,97.8895,105.475,1.42948,3.05013,5.68712,9.12548,12.5562,15.1689,18.2719,24.254,
0,2744,-11.1394,37.7945,52.5686,63.9436,74.219,83.3847,90.2556,96.8273,103.64,0.870079,2.9852,5.57796,9.30386,13.2323,16.9946,20.8001,25.9293,
0,1801,-17.6884,29.9664,41.0958,50.5149,60.4539,68.887,76.2609,83.1077,90.7024,0.457132,2.07043,4.28582,7.65986,11.1306,15.4164,19.9229,25.1082,
0,3098,-15.5643,26.2159,34.814,42.7147,49.7947,55.9863,61.5276,67.1591,73.9355,0.382982,1.48184,3.35239,5.6584,8.22157,11.3768,15.1941,19.6312,
0,753,66.9311,36.9503,58.6902,69.6119,75.101,79.8913,85.5754,92.3401,100.503,0.700713,3.89092,6.47249,8.41963,10.1669,13.3184,17.8149,23.7534,
0,4542,-16.7954,33.7389,46.5202,58.0785,67.9124,76.0466,82.6134,88.6206,95.5928,0.73002,2.56514,5.46914,8.50337,12.4344,15.639,19.4134,24.5927,
0,4520,-19.277,24.7658,31.2702,36.5103,41.6076,47.2629,54.0913,61.964,72.3233,0.42277,1.32348,2.48014,4.12979,6.75516,10.5537,15.0315,23.2111,
0,2422,-18.8295,21.9561,27.2901,32.475,37.4883,41.918,46.2664,51.5482,59.869,0.0318627,0.791037,1.96696,3.59673,5.27662,7.8963,11.1191,17.0415,
0,4151,5.95972,35.594,51.3719,62.8758,71.5575,78.5155,84.1032,89.6956,96.0404,0.613556,2.88143,5.47927,8.48013,11.493,14.6923,17.865,23.0504,
0,4489,-16.7015,26.5105,34.1824,40.5957,46.3959,51.9625,57.8815,64.3963,72.9152,0.447738,1.5223,2.92248,4.91413,7.04552,10.2195,14.6575,20.5991,
0,1606,-24.9927,22.2721,28.1917,34.0417,39.3902,44.9004,50.6086,57.2173,65.8065,0.117762,0.932746,2.37209,4.03223,6.19747,9.3805,13.8551,19.7947,
0,4551,-24.9892,25.5197,33.0398,40.0033,46.102,52.4631,59.5361,67.4625,76.4521,0.462167,1.57613,3.25423,5.29614,7.92708,11.7001,16.8037,23.4927,
0,3075,-16.458,35.7035,51.0143,63.9821,75.1807,84.134,91.84,98.1748,104.911,0.825465,3.13955,5.99145,10.0624,14.0532,17.7892,22.2242,26.6502,
0,2065,-24.6511,31.0015,43.7237,55.7199,65.8562,74.385,81.8829,88.9325,95.8653,0.660687,2.38431,5.20503,8.5718,12.48,16.2124,20.6297,25.7498,
0,1856,-23.4828,23.9131,32.1997,39.8379,48.0248,55.286,63.1328,73.1455,85.9609,0.0899996,1.35149,2.97502,6.03666,9.11468,13.4763,19.9526,28.7642,
0,2360,-17.8704,27.5656,36.2507,43.6167,50.2718,56.4932,62.1862,68.0043,74.9529,0.422627,1.63109,3.2744,5.63325,8.22654,11.434,15.2813,19.7205,
0,4550,-28.7303,22.2614,27.529,32.0634,36.5099,41.1899,46.7386,53.7179,63.4672,0.421206,1.05235,2.20733,3.53893,5.70917,8.39996,12.8458,20.3094,
0,2742,-17.0722,30.5248,41.5129,49.5197,56.7075,62.8386,67.7164,72.6756,79.3123,0.530632,2.07058,3.94098,6.24535,8.81283,11.4067,14.5576,19.755,
0,2003,-34.6608,33.3257,43.6292,52.3689,58.9351,64.6603,70.5669,77.8859,88.2972,0.762293,2.12628,4.25103,6.20855,8.76904,11.9777,16.4301,24.6574,
0,2193,-20.7847,41.297,56.5512,69.2601,79.0352,87.2004,93.6262,99.4079,106.356,1.1407,3.2707,6.40039,9.80708,13.3145,16.5056,20.2976,25.5212,
0,4528,-21.3853,37.7142,54.4701,67.0967,76.045,83.6766,89.8471,95.4811,102.311,0.861324,3.26555,6.37298,9.43076,12.4956,15.6373,19.41,24.6275,
0,2864,-27.3726,28.0236,39.0493,49.2425,57.2587,63.6583,69.3736,74.7081,81.4077,0.571813,2.1815,4.60097,7.2827,9.87401,13.0574,16.2095,21.4032,
0,4522,-22.4613,31.2679,42.3714,51.7688,60.2167,67.709,75.662,83.143,90.5435,0.694333,2.24304,4.38364,7.41644,10.4689,14.7563,19.8508,25.034,
0,4513,-19.3271,31.4291,43.5717,53.6479,61.213,67.3839,72.6947,77.7955,84.3279,0.583267,2.28871,4.64451,7.3193,9.91355,12.5482,15.6811,20.8776,
0,4514,-16.5691,23.7232,29.7582,35.1311,40.4371,45.8378,51.7421,59.0535,69.573,0.305133,1.04621,2.44433,4.11641,6.26632,9.44956,14.5937,22.0872,
0,4522,-16.8689,24.0715,31.0181,37.5534,43.9511,50.2694,56.9551,66.0163,76.2266,0.358759,1.32836,2.75445,4.73202,7.76266,10.9783,17.427,24.862,
0,4536,-23.3826,35.2168,47.5047,57.901,65.9914,73.1802,79.8477,86.3385,93.277,0.826438,2.51239,4.87706,7.51414,10.9839,14.1854,18.6149,23.8131,
0,3823,-20.2067,31.0298,43.6986,55.1258,64.635,72.7802,79.5658,85.7425,92.886,0.677873,2.37664,5.27173,8.31216,11.7767,15.4861,19.2689,24.4172,
0,2937,-19.9343,30.6703,40.9061,48.4533,54.7056,60.2429,65.1653,70.3189,77.8033,0.593462,1.96773,3.78985,5.77771,8.34052,11.011,14.2095,19.4304,
0,3153,-17.7256,35.4688,52.247,65.9277,75.7497,83.8031,90.5368,96.6737,103.89,0.752813,3.15593,6.24715,9.59784,13.0326,16.729,20.5266,25.6834,
0,4536,-21.8253,26.0015,33.8978,40.0239,45.5002,50.6055,56.2619,63.5503,73.9157,0.475566,1.41372,3.03511,4.70585,6.84432,10.0719,14.5721,22.0102,
0,4524,-16.2236,24.9245,32.1709,38.0293,43.166,47.8543,52.6867,58.7895,67.3368,0.386206,1.42781,2.8554,4.52996,6.23374,8.86463,12.6834,19.3536,
0,4534,-19.4732,25.0212,32.4568,39.192,45.124,49.9269,54.3534,59.2063,66.0684,0.364681,1.33436,2.97695,4.9927,6.68165,9.29614,12.502,17.7364,
0,4529,-24.8639,31.8651,42.0496,49.3585,55.9317,62.4327,70.2098,78.0934,86.1977,0.636177,2.12537,3.78552,5.76449,8.80756,13.1359,18.2596,24.2162,
0,3064,-24.8248,20.6631,24.782,27.8762,30.9173,34.0251,37.5082,42.1288,49.0786,0.290894,0.715324,1.31915,2.21687,3.91087,5.522,8.73817,13.9822,
0,1766,-37.5751,41.8894,59.131,68.6163,76.3786,82.1267,86.9882,91.9851,98.7647,0.997854,3.4643,5.61954,8.30051,10.9034,12.9824,16.1146,21.2619,
0,1300,-20.0462,34.6878,50.9591,58.9179,67.0327,73.3,78.6234,83.7831,90.7862,0.763752,2.8607,4.69936,7.68073,10.3217,12.9571,16.0966,21.2682,
0,4509,-25.1545,22.8854,28.1501,33.1613,38.5648,44.2645,51.0036,60.1065,71.4559,0.212291,0.963455,2.15594,3.83724,6.43862,10.271,16.0881,24.2994,
0,2207,-23.0613,31.0674,43.09,55.5308,65.7052,74.0378,81.7247,88.561,95.852,0.591735,2.31969,5.20767,8.61481,12.5408,16.3268,20.7429,25.8983,
0,4523,93.9106,28.3296,36.9096,44.5027,51.2397,57.7131,64.0693,70.6592,78.1213,0.559339,1.62118,3.47992,5.82762,8.43073,12.1905,16.0121,21.9448,
0,4528,-17.4257,25.2459,32.3787,38.3267,44.4527,51.5393,59.7759,69.2446,79.3726,0.482996,1.40806,2.81958,4.83883,7.9202,12.2199,18.6438,26.0592,
0,3940,-18.0642,22.9918,28.8594,33.9755,38.3608,42.1609,45.84,50.2574,56.9193,0.258145,0.987373,2.08647,3.67943,5.37425,6.95141,10.121,14.5954,
0,4506,-9.52485,24.2614,31.3611,37.5262,43.6426,50.5633,58.8162,67.6199,77.267,0.246643,1.1996,2.59341,4.59112,7.65724,11.9593,17.6879,25.1156,
0,4505,-24.7812,33.3113,46.3186,57.7531,67.1598,74.967,81.4854,87.8811,95.1327,0.741693,2.62819,5.24705,8.6382,11.6564,15.3637,19.1587,25.0805,
0,2334,-16.2383,29.8928,41.9452,54.7029,64.5693,72.2499,79.4515,85.9939,92.6826,0.553702,2.24722,5.3542,8.67296,12.1971,15.9287,19.7233,24.8581,
0,352,79.3574,29.5072,34.389,40.9359,52.4062,69.7534,69.1033,72.5429,77.8324,0.701314,1.3636,2.76432,6.86078,14.5536,14.5536,16.4476,20.1611,
0,1828,-13.949,27.0054,35.4115,42.5889,48.4212,54.0682,59.7908,65.9888,75.7944,0.555858,1.71564,3.29767,5.28882,7.91112,10.5913,14.3749,21.8066,
0,2184,-1.16825,46.9005,65.032,76.8376,85.8274,92.0687,97.0955,102.322,109.259,1.14649,3.82985,6.44881,9.44605,12.4391,15.1109,18.3222,23.5401,
0,2919,-44.5143,31.5308,40.8043,47.8569,53.943,58.8854,63.1638,67.9245,74.8588,0.716592,1.92487,3.50768,5.4672,7.52983,10.1443,12.6889,17.8595,
0,4534,-11.7652,35.1529,49.1602,59.5587,68.525,75.7912,82.1037,88.1946,95.3722,0.76565,2.74465,5.15474,8.17485,11.179,14.9168,18.7464,23.9724,
0,2542,-9.76248,22.2946,28.4963,33.369,37.3785,41.1857,45.5447,51.0401,58.1347,0.321813,1.10754,2.23708,3.50976,5.24078,7.40199,11.2341,16.4749,
0,2625,-38.9271,26.3057,34.653,43.5463,52.763,61.3786,70.5785,80.7548,91.283,0.393206,1.51055,3.64985,6.68246,10.6182,15.4669,21.8791,30.0424,
0,4532,-14.5412,29.3369,39.2721,47.5523,54.8891,62.4586,70.2791,79.395,88.2679,0.552005,1.93703,3.83594,6.15316,9.64532,13.9635,19.7488,26.4073,
0,4070,-18.7163,23.5736,30.079,35.4302,40.5561,47.0375,55.9794,67.3149,79.7728,0.289607,1.23135,2.38459,4.04259,7.16732,11.5043,19.2105,28.1103,
0,4524,-26.4058,30.6309,40.0673,47.3025,53.1109,58.3943,63.9999,70.2027,77.9691,0.588827,1.94938,3.61275,5.60696,7.78992,10.4447,14.8853,20.0619,
0,2170,-37.1149,36.4889,47.6828,57.8004,67.2766,75.1776,83.2647,92.8044,101.603,0.809319,2.33859,4.70959,8.04773,11.5969,15.9366,21.6857,28.3378,
0,1244,-26.6468,27.0179,34.0001,39.5905,44.1703,48.3813,52.8101,58.2328,66.4942,0.635262,1.5936,2.75367,4.39145,6.12058,8.21666,12.0466,18.0562,
0,971,17.9718,29.436,44.012,52.5204,61.3137,69.2847,75.7726,82.64,87.6568,0.424001,2.59945,4.52613,7.63593,11.0303,14.2619,18.6777,22.3302,
0,2878,-26.9639,31.1692,42.0112,52.1231,59.971,65.7428,70.5975,75.6169,82.6216,0.668584,2.25368,4.65959,6.98698,9.51107,12.1211,15.2764,20.4751,
0,4208,-17.606,22.1932,27.7972,33.1323,38.5766,44.3745,51.4761,59.9419,69.6135,0.0609216,0.703107,2.1057,3.76816,6.38851,10.1873,15.2827,22.6849,
0,4546,-17.518,28.6511,37.491,44.5876,50.5793,56.0438,61.3401,66.8927,74.1397,0.534447,1.74272,3.37053,5.35296,7.95672,10.6352,13.7966,19.7343,
0,214,12.9997,18.931,22.0832,24.8392,28.0299,32.8009,36.9638,40.8282,43.9675,-1.60647,-1.11912,-0.693484,0.549878,2.49342,4.35361,6.88619,9.10802,
0,1472,13.1942,30.8187,42.3825,54.4801,63.9871,72.0524,79.7019,85.7022,92.3384,0.396201,2.05116,5.02855,8.0064,11.9158,15.6717,19.4267,24.6135,
0,4503,-20.3948,22.9938,28.9267,34.4176,40.602,48.3742,58.9401,70.3513,85.3205,0.247063,0.970893,2.35472,4.38149,7.90148,13.334,21.0236,32.1951,
0,4547,-25.0892,25.8392,33.8247,41.0777,48.8057,56.0695,65.3971,75.7541,87.9278,0.361191,1.38072,3.29584,5.65946,9.16398,14.0893,20.4702,29.3975,
0,4533,-33.1863,46.1597,65.2764,78.6934,88.8289,96.5583,102.868,108.801,116.114,1.25385,3.98174,7.08827,10.4249,13.891,17.0475,20.8117,26.7589,
0,4529,-16.1285,27.4011,36.3889,43.3133,48.6591,53.6025,58.9409,65.3558,73.7099,0.468881,1.70361,3.33439,4.95426,7.09942,9.73697,14.1972,20.141,
